Temperature,Humidity,Light Intensity,Soil Moisture,Door State,Light State,Fan State,Pump State
23.0,20.0,520.0,370.0,1.0,0.0,0.0,0.0
23.0,20.0,520.0,370.0,1.0,0.0,0.0,0.0
23.0,20.0,472.0,370.0,1.0,0.0,0.0,0.0
23.0,20.0,472.0,481.0,1.0,0.0,0.0,0.0
23.0,20.0,472.0,481.0,1.0,0.0,0.0,0.0
23.0,20.0,472.0,481.0,1.0,0.0,0.0,0.0
23.0,20.0,472.0,481.0,1.0,0.0,0.0,0.0
23.0,20.0,471.0,481.0,1.0,0.0,0.0,0.0
23.0,20.0,471.0,607.0,1.0,0.0,0.0,0.0
23.0,20.0,471.0,607.0,1.0,0.0,0.0,0.0
23.0,20.0,471.0,607.0,1.0,0.0,0.0,0.0
23.0,20.0,471.0,607.0,1.0,0.0,0.0,0.0
23.0,20.0,482.0,607.0,1.0,0.0,0.0,0.0
23.0,20.0,482.0,672.0,1.0,0.0,0.0,0.0
23.0,20.0,482.0,672.0,0.0,0.0,0.0,0.0
23.0,20.0,482.0,672.0,0.0,0.0,0.0,0.0
23.0,20.0,482.0,672.0,0.0,0.0,0.0,0.0
23.0,20.0,496.0,672.0,0.0,0.0,0.0,0.0
23.0,20.0,496.0,498.0,0.0,0.0,0.0,0.0
23.0,20.0,496.0,498.0,0.0,0.0,0.0,0.0
23.0,20.0,496.0,498.0,0.0,0.0,0.0,0.0
23.0,20.0,496.0,498.0,0.0,0.0,0.0,0.0
23.0,20.0,500.0,498.0,0.0,0.0,0.0,0.0
23.0,20.0,500.0,729.0,0.0,0.0,0.0,0.0
23.0,20.0,500.0,729.0,0.0,0.0,0.0,0.0
23.0,20.0,500.0,729.0,0.0,0.0,0.0,0.0
23.0,20.0,500.0,729.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,729.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,825.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,825.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,825.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,825.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,825.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,733.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,733.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,733.0,0.0,0.0,0.0,0.0
23.0,20.0,501.0,733.0,0.0,0.0,0.0,0.0
23.0,20.0,504.0,733.0,0.0,0.0,0.0,0.0
23.0,20.0,504.0,732.0,0.0,0.0,0.0,0.0
23.0,20.0,504.0,732.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,732.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,732.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,732.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,750.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,750.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,750.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,750.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,750.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,674.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,674.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,674.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,674.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,674.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,714.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,714.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,714.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,714.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,714.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,678.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,683.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,683.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,683.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,683.0,0.0,0.0,0.0,0.0
23.0,19.0,502.0,683.0,0.0,0.0,0.0,0.0
23.0,19.0,502.0,654.0,0.0,0.0,0.0,0.0
23.0,19.0,502.0,654.0,0.0,0.0,0.0,0.0
23.0,19.0,502.0,654.0,0.0,0.0,0.0,0.0
23.0,19.0,502.0,654.0,0.0,0.0,0.0,0.0
23.0,19.0,501.0,654.0,0.0,0.0,0.0,0.0
23.0,19.0,501.0,659.0,0.0,0.0,0.0,0.0
23.0,19.0,501.0,659.0,0.0,0.0,0.0,0.0
23.0,19.0,501.0,659.0,0.0,0.0,0.0,0.0
23.0,19.0,501.0,659.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,659.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,671.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,671.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,671.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,671.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,671.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,665.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,665.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,665.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,665.0,0.0,0.0,0.0,0.0
23.0,19.0,499.0,665.0,0.0,0.0,0.0,0.0
23.0,19.0,499.0,752.0,0.0,0.0,0.0,0.0
23.0,19.0,499.0,752.0,0.0,0.0,0.0,0.0
23.0,19.0,499.0,752.0,0.0,0.0,0.0,0.0
23.0,19.0,499.0,752.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,752.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,639.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,639.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,639.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,639.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,639.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,854.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,854.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,854.0,0.0,0.0,0.0,0.0
23.0,19.0,500.0,854.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,854.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,953.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,953.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,953.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,953.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,953.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,959.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,959.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,959.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,959.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,959.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,969.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,969.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,969.0,0.0,0.0,0.0,0.0
23.0,19.0,503.0,969.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,969.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,958.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,958.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,958.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,958.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,958.0,0.0,0.0,0.0,0.0
23.0,19.0,504.0,958.0,0.0,0.0,0.0,0.0
23.0,11.0,504.0,958.0,0.0,0.0,0.0,0.0
24.0,11.0,504.0,958.0,0.0,0.0,0.0,0.0
24.0,11.0,504.0,958.0,0.0,0.0,1.0,0.0
24.0,11.0,504.0,958.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,958.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,958.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,958.0,0.0,0.0,0.0,0.0
24.0,11.0,424.0,958.0,0.0,0.0,0.0,0.0
24.0,11.0,424.0,958.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,958.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,958.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,958.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,958.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,892.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,892.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,892.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,892.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,892.0,0.0,0.0,0.0,0.0
24.0,11.0,424.0,892.0,0.0,0.0,0.0,0.0
24.0,11.0,424.0,892.0,0.0,0.0,1.0,0.0
24.0,11.0,424.0,892.0,0.0,0.0,1.0,0.0
24.0,11.0,429.0,892.0,0.0,0.0,1.0,0.0
24.0,11.0,429.0,892.0,0.0,0.0,1.0,0.0
24.0,11.0,429.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,429.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,429.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,429.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,429.0,893.0,0.0,0.0,0.0,0.0
24.0,11.0,429.0,893.0,0.0,0.0,0.0,0.0
24.0,11.0,429.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,429.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,0.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,0.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,0.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,0.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,428.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,420.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,420.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,420.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,420.0,893.0,0.0,0.0,1.0,0.0
24.0,11.0,420.0,893.0,1.0,0.0,1.0,0.0
24.0,11.0,420.0,893.0,1.0,0.0,1.0,0.0
24.0,11.0,420.0,893.0,1.0,0.0,0.0,0.0
24.0,11.0,420.0,893.0,1.0,0.0,0.0,0.0
24.0,11.0,420.0,893.0,1.0,0.0,1.0,0.0
24.0,11.0,420.0,893.0,1.0,0.0,1.0,0.0
24.0,11.0,392.0,893.0,1.0,0.0,1.0,0.0
24.0,11.0,392.0,893.0,1.0,0.0,1.0,0.0
24.0,11.0,392.0,889.0,1.0,0.0,1.0,0.0
24.0,11.0,392.0,889.0,1.0,0.0,1.0,0.0
24.0,11.0,392.0,889.0,1.0,0.0,1.0,0.0
24.0,11.0,392.0,889.0,1.0,0.0,1.0,0.0
24.0,11.0,392.0,889.0,1.0,0.0,0.0,0.0
24.0,11.0,392.0,889.0,1.0,0.0,0.0,0.0
24.0,11.0,392.0,889.0,1.0,0.0,1.0,0.0
24.0,11.0,392.0,889.0,1.0,0.0,1.0,0.0
24.0,11.0,414.0,889.0,1.0,0.0,1.0,0.0
24.0,11.0,414.0,889.0,1.0,0.0,1.0,0.0
24.0,11.0,414.0,890.0,1.0,0.0,1.0,0.0
24.0,11.0,414.0,890.0,1.0,0.0,1.0,0.0
24.0,11.0,414.0,890.0,1.0,0.0,1.0,0.0
24.0,11.0,414.0,890.0,1.0,0.0,1.0,0.0
24.0,11.0,414.0,890.0,1.0,0.0,0.0,0.0
24.0,11.0,414.0,890.0,1.0,0.0,0.0,0.0
24.0,11.0,414.0,890.0,1.0,0.0,1.0,0.0
24.0,11.0,414.0,890.0,1.0,0.0,1.0,0.0
24.0,11.0,425.0,890.0,1.0,0.0,1.0,0.0
24.0,11.0,425.0,890.0,1.0,0.0,1.0,0.0
24.0,11.0,425.0,891.0,1.0,0.0,1.0,0.0
24.0,11.0,425.0,891.0,1.0,0.0,1.0,0.0
24.0,11.0,425.0,891.0,1.0,0.0,1.0,0.0
24.0,11.0,425.0,891.0,1.0,0.0,1.0,0.0
24.0,11.0,425.0,891.0,1.0,0.0,0.0,0.0
24.0,11.0,425.0,891.0,1.0,0.0,0.0,0.0
24.0,11.0,425.0,891.0,1.0,0.0,1.0,0.0
24.0,11.0,425.0,891.0,1.0,0.0,1.0,0.0
24.0,11.0,24.0,891.0,1.0,0.0,1.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,0.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,0.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,24.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,891.0,1.0,0.0,1.0,0.0
24.0,11.0,248.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,891.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,0.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,0.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,896.0,1.0,0.0,1.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,896.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,892.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,892.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,892.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,892.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,892.0,1.0,1.0,0.0,0.0
24.0,11.0,248.0,892.0,1.0,1.0,0.0,0.0
24.0,11.0,248.0,892.0,1.0,1.0,1.0,0.0
24.0,11.0,248.0,892.0,1.0,1.0,1.0,0.0
24.0,11.0,467.0,892.0,1.0,1.0,1.0,0.0
24.0,11.0,467.0,892.0,1.0,1.0,1.0,0.0
24.0,11.0,467.0,888.0,1.0,1.0,1.0,0.0
24.0,11.0,467.0,888.0,1.0,1.0,1.0,0.0
24.0,11.0,467.0,888.0,1.0,1.0,1.0,0.0
24.0,11.0,467.0,888.0,1.0,1.0,1.0,0.0
24.0,11.0,467.0,888.0,1.0,1.0,0.0,0.0
24.0,11.0,467.0,888.0,1.0,1.0,0.0,0.0
24.0,11.0,467.0,888.0,1.0,1.0,1.0,0.0
24.0,11.0,467.0,888.0,1.0,1.0,1.0,0.0
24.0,11.0,418.0,888.0,1.0,1.0,1.0,0.0
24.0,11.0,418.0,888.0,1.0,1.0,1.0,0.0
24.0,11.0,418.0,895.0,1.0,1.0,1.0,0.0
24.0,11.0,418.0,895.0,1.0,1.0,1.0,0.0
24.0,11.0,418.0,895.0,1.0,1.0,1.0,0.0
24.0,11.0,418.0,895.0,1.0,1.0,1.0,0.0
24.0,11.0,418.0,895.0,1.0,1.0,0.0,0.0
24.0,11.0,418.0,895.0,1.0,1.0,0.0,0.0
24.0,11.0,418.0,895.0,1.0,1.0,1.0,0.0
24.0,11.0,418.0,895.0,1.0,1.0,1.0,0.0
24.0,11.0,409.0,895.0,1.0,1.0,1.0,0.0
24.0,11.0,409.0,895.0,1.0,1.0,1.0,0.0
24.0,11.0,409.0,113.0,1.0,1.0,1.0,0.0
24.0,11.0,409.0,113.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,113.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,113.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,113.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,113.0,1.0,1.0,0.0,1.0
24.0,11.0,409.0,113.0,1.0,1.0,0.0,1.0
24.0,11.0,409.0,113.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,113.0,1.0,1.0,1.0,1.0
24.0,11.0,398.0,113.0,1.0,1.0,1.0,1.0
24.0,11.0,398.0,113.0,1.0,1.0,1.0,1.0
24.0,11.0,398.0,85.0,1.0,1.0,1.0,1.0
24.0,11.0,398.0,85.0,1.0,1.0,1.0,1.0
24.0,11.0,398.0,85.0,1.0,1.0,1.0,1.0
24.0,11.0,398.0,85.0,1.0,1.0,1.0,1.0
24.0,11.0,398.0,85.0,1.0,1.0,1.0,1.0
24.0,11.0,398.0,85.0,1.0,1.0,0.0,1.0
24.0,11.0,398.0,85.0,1.0,1.0,0.0,1.0
24.0,11.0,398.0,85.0,1.0,1.0,1.0,1.0
24.0,11.0,398.0,85.0,1.0,1.0,1.0,1.0
24.0,11.0,406.0,85.0,1.0,1.0,1.0,1.0
24.0,11.0,406.0,85.0,1.0,1.0,1.0,1.0
24.0,11.0,406.0,17.0,1.0,1.0,1.0,1.0
24.0,11.0,406.0,17.0,1.0,1.0,1.0,1.0
24.0,11.0,406.0,17.0,1.0,1.0,1.0,1.0
24.0,11.0,406.0,17.0,1.0,1.0,1.0,1.0
24.0,11.0,406.0,17.0,1.0,1.0,1.0,1.0
24.0,11.0,406.0,17.0,1.0,1.0,0.0,1.0
24.0,11.0,406.0,17.0,1.0,1.0,0.0,1.0
24.0,11.0,406.0,17.0,1.0,1.0,1.0,1.0
24.0,11.0,406.0,17.0,1.0,1.0,1.0,1.0
24.0,11.0,402.0,17.0,1.0,1.0,1.0,1.0
24.0,11.0,402.0,17.0,1.0,1.0,1.0,1.0
24.0,11.0,402.0,18.0,1.0,1.0,1.0,1.0
24.0,11.0,402.0,18.0,1.0,1.0,1.0,1.0
24.0,11.0,402.0,18.0,1.0,1.0,1.0,1.0
24.0,11.0,402.0,18.0,1.0,1.0,1.0,1.0
24.0,11.0,402.0,18.0,1.0,1.0,1.0,1.0
24.0,11.0,402.0,18.0,1.0,1.0,0.0,1.0
24.0,11.0,402.0,18.0,1.0,1.0,0.0,1.0
24.0,11.0,402.0,18.0,1.0,1.0,1.0,1.0
24.0,11.0,402.0,18.0,1.0,1.0,1.0,1.0
24.0,11.0,407.0,18.0,1.0,1.0,1.0,1.0
24.0,11.0,407.0,18.0,1.0,1.0,1.0,1.0
24.0,11.0,407.0,20.0,1.0,1.0,1.0,1.0
24.0,11.0,407.0,20.0,1.0,1.0,1.0,1.0
24.0,11.0,407.0,20.0,1.0,1.0,1.0,1.0
24.0,11.0,407.0,20.0,1.0,1.0,1.0,1.0
24.0,11.0,407.0,20.0,1.0,1.0,1.0,1.0
24.0,11.0,407.0,20.0,1.0,1.0,0.0,1.0
24.0,11.0,407.0,20.0,1.0,1.0,0.0,1.0
24.0,11.0,407.0,20.0,1.0,1.0,1.0,1.0
24.0,11.0,407.0,20.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,20.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,20.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,335.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,335.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,335.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,335.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,335.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,335.0,1.0,1.0,0.0,1.0
24.0,11.0,409.0,335.0,1.0,1.0,0.0,1.0
24.0,11.0,409.0,335.0,1.0,1.0,1.0,1.0
24.0,11.0,409.0,335.0,1.0,1.0,1.0,1.0
24.0,11.0,408.0,335.0,1.0,1.0,1.0,1.0
24.0,11.0,408.0,335.0,1.0,1.0,1.0,1.0
24.0,11.0,408.0,897.0,1.0,1.0,1.0,0.0
24.0,11.0,408.0,897.0,1.0,1.0,1.0,0.0
24.0,11.0,408.0,897.0,1.0,1.0,1.0,0.0
24.0,11.0,408.0,897.0,1.0,1.0,1.0,0.0
24.0,11.0,408.0,897.0,1.0,1.0,0.0,0.0
24.0,11.0,408.0,897.0,1.0,1.0,0.0,0.0
24.0,11.0,408.0,897.0,1.0,1.0,1.0,0.0
24.0,11.0,408.0,897.0,1.0,1.0,1.0,0.0
24.0,11.0,411.0,897.0,1.0,1.0,1.0,0.0
24.0,11.0,411.0,897.0,1.0,1.0,1.0,0.0
24.0,11.0,411.0,901.0,1.0,1.0,1.0,0.0
24.0,11.0,411.0,901.0,1.0,1.0,1.0,0.0
24.0,11.0,411.0,901.0,1.0,1.0,1.0,0.0
24.0,11.0,411.0,901.0,1.0,1.0,1.0,0.0
24.0,11.0,411.0,901.0,1.0,1.0,0.0,0.0
24.0,11.0,411.0,901.0,1.0,1.0,0.0,0.0
24.0,11.0,411.0,901.0,1.0,1.0,1.0,0.0
24.0,11.0,411.0,901.0,1.0,1.0,1.0,0.0
24.0,11.0,424.0,901.0,1.0,1.0,1.0,0.0
24.0,11.0,424.0,901.0,1.0,1.0,1.0,0.0
24.0,11.0,424.0,899.0,1.0,1.0,1.0,0.0
24.0,11.0,424.0,899.0,1.0,1.0,1.0,0.0
24.0,11.0,424.0,899.0,1.0,1.0,1.0,0.0
24.0,11.0,424.0,899.0,1.0,1.0,1.0,0.0
24.0,11.0,424.0,899.0,1.0,1.0,0.0,0.0
24.0,11.0,424.0,899.0,1.0,1.0,0.0,0.0
24.0,11.0,424.0,899.0,1.0,1.0,1.0,0.0
24.0,11.0,424.0,899.0,1.0,1.0,1.0,0.0
24.0,11.0,417.0,899.0,1.0,1.0,1.0,0.0
24.0,11.0,417.0,899.0,1.0,1.0,1.0,0.0
24.0,11.0,417.0,903.0,1.0,1.0,1.0,0.0
24.0,11.0,417.0,903.0,1.0,1.0,1.0,0.0
24.0,11.0,417.0,903.0,1.0,1.0,1.0,0.0
24.0,11.0,417.0,903.0,1.0,1.0,1.0,0.0
24.0,11.0,417.0,903.0,1.0,1.0,0.0,0.0
24.0,11.0,417.0,903.0,1.0,1.0,0.0,0.0
24.0,11.0,417.0,903.0,1.0,1.0,1.0,0.0
24.0,11.0,417.0,903.0,1.0,1.0,1.0,0.0
24.0,11.0,389.0,903.0,1.0,0.0,1.0,0.0
24.0,11.0,389.0,903.0,1.0,1.0,1.0,0.0
24.0,11.0,389.0,903.0,1.0,1.0,1.0,0.0
24.0,11.0,389.0,900.0,1.0,1.0,1.0,0.0
24.0,11.0,389.0,900.0,1.0,1.0,1.0,0.0
24.0,11.0,389.0,900.0,0.0,1.0,1.0,0.0
24.0,11.0,389.0,900.0,0.0,1.0,1.0,0.0
24.0,11.0,389.0,900.0,0.0,1.0,0.0,0.0
24.0,11.0,389.0,900.0,0.0,1.0,0.0,0.0
24.0,11.0,389.0,900.0,0.0,1.0,1.0,0.0
24.0,11.0,389.0,900.0,0.0,1.0,1.0,0.0
24.0,11.0,468.0,900.0,0.0,1.0,1.0,0.0
24.0,11.0,468.0,900.0,0.0,1.0,1.0,0.0
24.0,11.0,468.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,468.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,468.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,468.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,468.0,901.0,0.0,1.0,0.0,0.0
24.0,11.0,468.0,901.0,0.0,1.0,0.0,0.0
24.0,11.0,468.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,468.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,0.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,0.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,418.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,0.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,0.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,421.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,0.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,0.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,417.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,416.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,416.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,416.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,416.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,416.0,901.0,0.0,1.0,1.0,0.0
24.0,11.0,416.0,901.0,0.0,1.0,1.0,0.0
